"ATCOCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1400EB0157","esuadmdg",,,"Tugwell Road",,,,"Tugwell Road",,"Wilton Avenue",,,,"adj",,"SE","N0080174","Winkney Farm","Eastbourne",,,,,,0,"U",560790,102898,0.28050216776,50.8033358913,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2011-05-31 13:04:00,3,"rev","act"
"1400EB0255","esuadpwj",,,"Cunningham Drive",,,,"Princes Road",,"Beatty Road",,,,"adj",,"E","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563228,100950,0.31420656459,50.7851515801,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-01 12:18:00,2,"rev","act"
"1400EB0259","esuadtad",,,"Wade Close",,,,"Wade Close",,"Ramsay Way",,,,"opp",,"NW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563478,101345,0.31792556424,50.7886303566,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2016-12-22 13:48:00,4,"rev","act"
"1400EB75140","esuagjpj",,,"Sovereign Park",,,,"Sovereign Park",,"Prince William Parade",,,,"opp",,"NE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",564083,100986,0.32634112001,50.7852339049,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2016-12-22 13:42:00,3,"rev","act"
"1400EB75137","esuagjpd",,,"Sovereign Park",,,,"Sovereign Park",,"Prince William Parade",,,,"adj",,"SW","N0079148","Langney Point","Eastbourne",,,,,,0,"U",564101,100981,0.32659401566,50.7851838889,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2016-12-22 13:41:00,3,"rev","act"
"1400EB0158","esuadmdj",,,"Dovedale Gardens",,,,"Dovedale Gardens",,"Wilton Avenue",,,,"opp",,"SE","N0080174","Winkney Farm","Eastbourne",,,,,,0,"U",560852,102820,0.28134716114,50.8026178351,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-12-01 14:06:00,4,"rev","act"
"1400EB0155","esuadmaw",,,"Percival Road",,,,"The Paddock",,"Percival Road",,,,"o/s 69",,"N","N0080174","Winkney Farm","Eastbourne",,,,,,0,"U",560578,102836,0.27746899192,50.8028375383,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-12-01 14:09:00,5,"rev","act"
"1400EB75133","esuagjmw",,,"Sturdee Close",,,,"Sturdee Close",,"Ramsay Way",,,,"adj",,"SE","N0079148","Langney Point","Eastbourne",,,,,,0,"U",563761,101132,0.32184218331,50.7866367053,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2016-12-22 13:46:00,5,"rev","act"
"1400EB10014","esudgwjw",,,"Carlisle Road",,"Carlisle Road",,"University of Brighton",,"Carlisle Road",,"St Vincents Place",,"opp",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560076,98120,0.26829900196,50.760600634,"BCT","MKD","OTH",,,,"079",2010-04-08 10:17:00,2012-12-04 16:21:00,5,"del","del"
"1400EB10012","esudgwjp",,,"University of Brighton",,,,"University of Brighton",,"Gaudick Road",,"Gaudick Close",,"opp",,"SE","N0076463","Meads","Eastbourne",,,,,,0,"U",560087,98061,0.26842919651,50.7600674543,"BCT","MKD","OTH",,,,"079",2010-04-08 10:11:00,2012-12-04 16:19:00,1,"del","del"
"1400EB0203","esuadpap",,,"All Saints",,,,"All Saints",,"Darley Road",,,,"o/s",,"W","N0076463","Meads","Eastbourne",,,,,,0,"U",560103,97468,0.26839817244,50.7547346074,"BCT","MKD","PPT",,,,"079",2005-08-08 00:00:00,2018-03-19 11:52:00,2,"rev","act"
"1400EB10034","esudjgap",,,"Hillbrow",,,,"Gaudick Close",,"Gaudick Road",,,,"adj",,"N","N0076463","Meads","Eastbourne",,"Eastbourne",,,,0,"U",560048,98119,0.26790189656,50.7605993653,"BCT","MKD","TIP",,,,"079",2010-09-16 15:25:00,2018-03-19 12:28:00,2,"rev","act"
"1400EB75169","esuagjwj",,,"Carlisle Road",,,,"Carlisle Road",,"Meads Road",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",560293,98177,0.27139799939,50.761052958,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:02:00,4,"del","del"
"1400EB75161","esuagjtw",,,"Chelmsford Court",,,,"Carlisle Road",,"Granville Road",,,,"opp",,"N","N0076463","Meads","Eastbourne",,,,,,0,"U",560562,98218,0.27522676482,50.7613470563,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2011-06-07 09:27:00,3,"rev","act"
"1400EB75163","esuagjwa",,,"Fairfield Road",,,,"Fairfield Road",,"Silverdale Road",,,,"adj",,"N","N0076463","Meads","Eastbourne",,,,,,0,"U",560372,98182,0.27251936236,50.7610760758,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2011-06-07 09:22:00,2,"rev","act"
"1400EB75165","esuagjwd",,,"Fairfield Road",,,,"Fairfield Road",,"Silverdale Road",,,,"opp",,"S","N0076463","Meads","Eastbourne",,,,,,0,"U",560381,98203,0.27265600805,50.7612622866,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2011-06-07 09:20:00,2,"rev","act"
"1400EB75167","esuagjwg",,,"Carlisle Road",,,,"Carlisle Road",,"Meads Road",,,,"adj",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",560283,98206,0.27126894912,50.7613162985,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:02:00,6,"del","del"
"1400EB10069","esudjpmw",,,"Bolsover Road",,,,"Bolsover Road",,"King Edward's Parade",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",560665,97670,0.27644697027,50.7563945131,"BCT","MKD","OTH",,,,"079",2012-02-01 13:54:00,2012-02-01 13:54:00,0,"new","act"
"1400EB10057","esudjmtd",,,"Link Road",,,,"Link Road",,"Carlisle Road",,,,"adj",,"NE","N0076463","Meads","Eastbourne",,,,,,0,"U",559856,98102,0.26517448593,50.76049949,"BCT","CUS","OTH",,,,"079",2011-07-07 14:10:00,2011-07-07 14:10:00,0,"new","act"
"1400EB10058","esudjmtg",,,"Link Road",,,,"Link Road",,"Carlisle Road",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",559865,98092,0.26529764742,50.760407157,"BCT","CUS","OTH",,,,"079",2011-07-07 14:11:00,2011-07-07 14:11:00,0,"new","act"
"1400EB10059","esudjmtj",,,"Grange Road",,,,"Grange Road",,"Carlisle Road",,,,"E-bound",,"E","N0076463","Meads","Eastbourne",,,,,,0,"U",560811,98315,0.27879668266,50.762149754,"BCT","CUS","OTH",,,,"079",2011-07-07 14:20:00,2012-12-04 16:21:00,1,"del","del"
"1400EB10060","esudjmtm",,,"Grange Road",,,,"Grange Road",,"Carlisle Road",,,,"W-bound",,"W","N0076463","Meads","Eastbourne",,,,,,0,"U",560842,98303,0.279230625,50.7620333432,"BCT","CUS","OTH",,,,"079",2011-07-07 14:22:00,2012-12-04 16:22:00,1,"del","del"
"1400EB75175","esuagjwt",,,"Saffrons Park",,,,"Saffrons Park",,"Meads Road",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",560553,98607,0.27526883376,50.7648449073,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:42:00,5,"rev","act"
"1400EB0199","esuadpad",,,"Wargrave House",,,,"Wargrave House",,"Blackwater Road",,,,"opp",,"W","N0076463","Meads","Eastbourne",,,,,,0,"U",560588,98449,0.27569582069,50.7634155196,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:52:00,3,"rev","act"
"1400EB10071","esudjptd",,,"Holywell Gardens",,,,"Holywell Gardens",,"King Edward's Parade",,,,"adj",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",560208,97300,0.26981246214,50.7531960848,"BCT","CUS","OTH",,,,"079",2012-02-01 14:12:00,2017-01-03 12:56:00,3,"rev","act"
"1400EB75171","esuagjwm",,,"Rowsley Road",,,,"Darley Road",,"Wellcombe Crescent",,,,"opp",,"SW","N0076463","Meads","Eastbourne",,,,,,0,"U",559795,97391,0.26400193783,50.7541275251,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:39:00,5,"rev","act"
"1400EB75173","esuagjwp",,,"Saffrons Park",,,,"Saffrons Park",,"Meads Road",,,,"adj",,"N","N0076463","Meads","Eastbourne",,,,,,0,"U",560467,98518,0.27401160365,50.7640689684,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-19 12:41:00,5,"rev","act"
"1400EB10046","esudjgpa",,,"Terminus Road Arrivals",,"Terminus Road",,"Arndale Centre",,"Terminus Road",,,,"E-bound",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",560991,99085,0.28168339059,50.7690186909,"BCT","CUS","PPT",,,,"079",2010-10-01 16:12:00,2018-03-15 09:45:00,5,"rev","act"
"1400EB10091","esudmjdm",,,"Cornfield Road",,,,"Hyde Gardens",,"Cornfield Road",,,,"Stop D",,"NW","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",561151,98990,0.28390888456,50.7681206858,"BCT","MKD","PTP",,,,"079",2015-12-22 11:09:00,2017-01-18 11:34:00,1,"del","del"
"1400EB0417","esuagatd",,,"Memorial Roundabout",,,,"Memorial Roundabout",,"Cornfield Road",,,,"before",,"SE","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561216,98865,0.28477513617,50.7669794611,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:13:00,6,"rev","act"
"1400EB10095","esudmtgt",,,"Gildredge Road",,,,"West Terrace",,"Gildredge Road",,,,"Stop G",,"N","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",560972,98957,0.28135821519,50.7678738199,"BCT","MKD","PTP",,,,"079",2018-03-15 08:09:00,2018-03-15 08:14:00,0,"new","act"
"1400EB0415","esuagapw",,,"Trinity Place",,"Trinity Place",,"Trinity Place",,"Trinity Trees",,,,"opp",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561474,98924,0.28845649487,50.7674379091,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:57:00,4,"rev","act"
"1400EB10088","esudmjda",,,"Cornfield Road",,,,"Hyde Gardens",,"Cornfield Road",,,,"Stop A",,"SE","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",561170,98982,0.2841745925,50.7680435285,"BCT","MKD","PTP",,,,"079",2015-12-22 11:00:00,2017-01-18 11:33:00,1,"del","del"
"1400HA10056","esudjmdt",,,"Town Hall",,,,"Town Hall",,"Grove Road",,,,"opp",,"S","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",560769,98831,0.27842691449,50.7667978939,"BCT","MKD","OTH",,,,"079",2011-05-31 16:15:00,2018-03-15 09:55:00,2,"rev","act"
"1400EB0454","esudgdmp",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop A",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561013,99080,0.28199292693,50.7689676629,"BCT","MKD","PTP",,,,"079",2006-11-20 00:00:00,2018-03-15 09:38:00,9,"rev","act"
"1400EB0459","esuagdpa",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop C",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561060,99067,0.28265319274,50.7688378159,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:43:00,5,"rev","act"
"1400RA0024","esuapgjm",,,"Railway Station",,,,"Arndale Centre",,"Ashford Road",,,,"o/s",,"NE","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",560987,99119,0.28164158007,50.7693253056,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2016-01-06 10:02:00,4,"del","del"
"1400EB10086","esudmjat",,,"Railway Station",,,,"Railway Station",,"Terminus Road",,,,"adj",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",560890,99117,0.28026628112,50.7693342229,"BCT","MKD","OTH",,,,"079",2015-12-22 10:48:00,2018-03-15 09:16:00,2,"rev","act"
"1400EB10087","esudmjaw",,,"Railway Station",,,,"Railway Station",,"Terminus Road",,,,"opp",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",560923,99086,0.28072031978,50.7690465278,"BCT","CUS","OTH",,"MKD stop requested to be added but never seems to have been installed.",,"079",2015-12-22 10:52:00,2018-03-15 09:26:00,2,"rev","act"
"1400EB10094","esudmtgp",,,"Gildredge Road",,,,"Ivy Terrace",,"Gildredge Road",,,,"Stop F",,"N","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",560963,99037,0.28126566789,50.768595152,"BCT","MKD","PTP",,,,"079",2018-03-15 08:06:00,2018-03-15 08:09:00,1,"rev","act"
"1400EB0455","esuagdmj",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop M",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",560998,99068,0.28177514156,50.768863997,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:52:00,5,"rev","act"
"1400EB0456","esuagdmp",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop L",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561014,99062,0.28199922451,50.7688056473,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:54:00,3,"rev","act"
"1400EB0458","esuagdmw",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop K",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561044,99055,0.28242123742,50.7687344287,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:51:00,3,"rev","act"
"1400EB0418","esuagatg",,,"Memorial Roundabout",,,,"Memorial Roundabout",,"South Street",,,,"after",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561180,98799,0.28423617835,50.766396416,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-04-09 12:54:00,6,"rev","act"
"1400EB10090","esudmjdj",,,"Cornfield Road",,,,"Hyde Gardens",,"Cornfield Road",,,,"Stop C",,"NW","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",561166,98951,0.28410434813,50.76776609,"BCT","MKD","PTP",,,,"079",2015-12-22 11:06:00,2017-01-18 11:34:00,1,"del","del"
"1400EB0414","esuagapt",,,"Trinity Place",,,,"Trinity Place",,"Trinity Trees",,,,"adj",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561489,98915,0.28866507797,50.7673528686,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2011-05-12 09:13:00,2,"rev","act"
"1400HA10057","esudjmdw",,,"Calverley Walk",,,,"Calverley Walk",,"South Street",,,,"adj",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",560912,98793,0.28043641497,50.7664168344,"BCT","MKD","OTH",,,,"079",2011-05-31 16:16:00,2011-06-01 09:22:00,1,"rev","act"
"1400EB0450","esuagdjw",,,"Bingo Hall",,,,"Bingo Hall",,"Pevensey Road",,,,"o/s",,"SW","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561468,99019,0.28841314227,50.7682931924,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2018-03-15 08:43:00,3,"rev","act"
"1400EB0451","esuagdma",,,"Ashford Road",,,,"Susan's Road",,"Ashford Road",,,,"o/s 95",,"SW","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561351,99316,0.28688553434,50.7709943898,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-15 08:40:00,6,"rev","act"
"1400EB0452","esuagdmd",,,"All Souls Church",,,,"Tideswell Road",,"Susan's Road",,,,"o/s",,"SE","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561414,99222,0.28773701601,50.7701322477,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2018-03-15 08:39:00,3,"rev","act"
"1400EB0457","esuagdmt",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop B",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561033,99074,0.28227368684,50.7689082034,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:39:00,4,"rev","act"
"1400HA10055","esudjmdp",,,"Library",,,,"Library",,"Grove Road",,,,"opp",,"SW","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",560849,98987,0.27962854618,50.7681774718,"BCT","MKD","OTH",,,,"079",2011-05-31 16:09:00,2018-03-15 09:05:00,2,"rev","act"
"1400EB94192","esudgapm",,,"Railway Station",,,,"Railway Station",,"Ashford Road",,,,"o/s",,"NE","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,0,"U",561009,99135,0.28196030202,50.7694629723,"BCT","CUS","OTH",,,,"079",2006-11-21 00:00:00,2018-03-15 09:36:00,9,"rev","act"
"1400EB10047","esudjgpd",,,"Terminus Road Arrivals",,"Terminus Road",,"Arndale Centre",,"Terminus Road",,,,"W-bound",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561118,99035,0.28346100084,50.7685341893,"BCT","CUS","PPT",,,,"079",2010-10-01 16:18:00,2018-03-15 09:46:00,5,"rev","act"
"1400EB0463","esuagdpm",,,"Cornfield Road",,,,"Hyde Gardens",,"Cornfield Road",,,,"Stop E",,"S","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561169,98984,0.28416129902,50.7680617769,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 08:56:00,8,"rev","act"
"1400EB0461","esuagdpg",,,"Cornfield Road",,,,"Natwest Bank",,"Cornfield Road",,,,"Stop D",,"S","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561159,99012,0.2840318652,50.7683161452,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 08:54:00,5,"rev","act"
"1400EB0130","esuadjpj",,,"Malvern Close",,,,"Malvern Close",,"Hazelwood Avenue",,,,"opp",,"E","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559974,103572,0.26922500215,50.8096177881,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2017-01-17 15:04:00,3,"rev","act"
"1400EB0127","esuadjpa",,,"St Martins Road",,,,"Croxden Way",,"Hazelwood Avenue",,,,"adj",,"NE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559705,103387,0.26532970883,50.8080296336,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:15:00,4,"rev","act"
"1400EB0135","esuadjta",,,"Mulberry Close",,,,"Brodrick Road",,"Hazelwood Avenue",,,,"adj",,"NE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560445,102930,0.2756241598,50.8037189832,"BCT","MKD","OTH",,,,"079",2006-11-21 00:00:00,2010-10-04 11:39:00,2,"rev","act"
"1400EB0462","esuagdpj",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop H",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561088,99042,0.28303899143,50.7686054117,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:47:00,3,"rev","act"
"1400EB0136","esuadjtd",,,"Mulberry Close",,,,"Brodrick Road",,"Hazelwood Avenue",,,,"opp",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560450,102889,0.27567715641,50.8033491966,"BCT","MKD","TIP",,,,"079",2006-11-21 00:00:00,2010-10-04 11:41:00,1,"rev","act"
"1400EB0128","esuadjpd",,,"St Martins Road",,,,"Croxden Way",,"Hazelwood Avenue",,,,"opp",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559763,103422,0.26616743811,50.8083281469,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:18:00,3,"rev","act"
"1400EB0126","esuadjmw",,,"Rowan Avenue",,,,"Rowan Avenue",,"Hazelwood Avenue",,,,"adj",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559628,103220,0.26416519614,50.8065502583,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:13:00,2,"rev","act"
"1400EB0129","esuadjpg",,,"Malvern Close",,,,"Malvern Close",,"Hazelwood Avenue",,,,"adj",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559968,103554,0.26913207379,50.8094577051,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:20:00,2,"rev","act"
"1400EB10089","esudmjdg",,,"Cornfield Road",,,,"Lushington Road",,"Cornfield Road",,,,"Stop B",,"SE","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",561197,98915,0.28452782154,50.7674340084,"BCT","MKD","PTP",,,,"079",2015-12-22 11:04:00,2017-01-18 11:34:00,1,"del","del"
"1400EB0131","esuadjpm",,,"Croxden Way",,,,"Fountains Close",,"Hazelwood Avenue",,,,"adj",,"NW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560273,103401,0.27339069307,50.8079986964,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-17 14:58:00,3,"rev","act"
"1400EB0124","esuadjmp",,,"Elderwood Close",,,,"Maywood Avenue",,"Hazelwood Avenue",,,,"adj",,"S","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559678,102820,0.26470040558,50.8029422875,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:05:00,4,"rev","act"
"1400EB10092","esudmjdp",,,"Lushington Road",,,,"Lushington Lane",,"Lushington Road",,,,"Stop E",,"E","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",561173,98905,0.28418339514,50.7673508164,"BCT","MKD","PTP",,,,"079",2015-12-22 11:11:00,2017-01-18 11:35:00,1,"del","del"
"1400EB0143","esuadjwd",,,"Magnolia Drive",,,,"Sumach Close",,"Maywood Avenue",,,,"adj",,"NE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560123,103045,0.27110837336,50.8048413155,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:52:00,4,"rev","act"
"1400EB0144","esuadjwg",,,"Ash Close",,,,"Hazelwood Avenue",,"Maywood Avenue",,,,"opp",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560348,103147,0.2743434175,50.8056956561,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-04 11:59:00,3,"rev","act"
"1400EB10096","esudmtgw",,,"Gildredge Road",,,,"Hyde Road",,"Gildredge Road",,,,"arrivals",,"N","N0079147","Eastbourne Town Centre","Eastbourne",,,,,,1,"U",560976,98882,0.28138210251,50.7671988012,"BCT","CUS","OTH",,,,"079",2018-03-20 08:22:00,2018-03-20 08:22:00,0,"new","act"
"1400EB0460","esuagdpd",,,"Terminus Road",,,,"Arndale Centre",,"Terminus Road",,,,"Stop J",,"W","N0079147","Eastbourne Town Centre","Eastbourne",,"Eastbourne",,,,0,"U",561070,99047,0.28278613511,50.7686553328,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2018-03-15 09:50:00,4,"rev","act"
"1400EB0145","esuadjwj",,,"Ash Close",,,,"Hazelwood Avenue",,"Maywood Avenue",,,,"adj",,"NE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560349,103162,0.27436414421,50.8058301613,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-17 14:57:00,4,"rev","act"
"1400EB0140","esuadjtp",,,"Acacia Road",,,,"Acacia Road",,"Maywood Avenue",,,,"opp",,"E","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559717,102805,0.26524689233,50.8027967647,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2010-10-04 11:44:00,2,"rev","act"
"1400EB0141","esuadjtw",,,"Acacia Road",,,,"Acacia Road",,"Maywood Avenue",,,,"adj",,"W","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559754,102795,0.26576719013,50.802696718,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-17 14:56:00,3,"rev","act"
"1400EB0142","esuadjwa",,,"Magnolia Drive",,,,"Sumach Close",,"Maywood Avenue",,,,"opp",,"SW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560096,102993,0.2707028523,50.8043815261,"BCT","MKD","PTP",,,,"079",2005-08-08 00:00:00,2010-10-04 11:52:00,4,"rev","act"
"1400EB0085","esuadgta",,,"Jordans Lane",,,,"Hazelwood Avenue",,"Seven Sisters Road",,,,"nr",,"E","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559582,103208,0.2635076693,50.8064550942,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-17 15:02:00,5,"rev","act"
"1400EB0123","esuadjmj",,,"Elderwood Close",,,,"Maywood Avenue",,"Hazelwood Avenue",,,,"opp",,"NW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559641,102889,0.26420573417,50.8035724749,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-17 15:01:00,5,"rev","act"
"1400EB0134","esuadjpw",,,"Maywood Avenue",,,,"Maywood Avenue",,"Hazelwood Avenue",,,,"opp",,"SE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560441,103097,0.2756403595,50.8052206587,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-17 15:06:00,4,"rev","act"
"1400EB0133","esuadjpt",,,"Maywood Avenue",,,,"Maywood Avenue",,"Hazelwood Avenue",,,,"adj",,"NW","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560377,103208,0.27478127533,50.8062357479,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-17 15:05:00,4,"rev","act"
"1400EB0125","esuadjmt",,,"Larch Gardens",,,,"Larch Gardens",,"Hazelwood Avenue",,,,"opp",,"N","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",559569,103133,0.26329074687,50.8057847583,"BCT","MKD","OTH",,,,"079",2005-08-08 00:00:00,2017-01-17 15:03:00,3,"rev","act"
"1400EB75067","esuagjad",,,"Croxden Way",,,,"Croxden Way",,"Hazelwood Avenue",,,,"opp",,"SE","N0079146","Willingdon Trees","Eastbourne",,,,,,0,"U",560322,103349,0.27406287382,50.807517906,"BCT","MKD","TIP",,,,"079",2005-08-08 00:00:00,2017-01-17 15:00:00,3,"rev","act"
